OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
101,Mine_Baffinland,2,15924.000000000000000,12349.594170700000177,0.000000000000000,29.047977447499999,29.047977447499999,0.025730699343300,0.588930565863000,409.735656342000027,0.000000000000000,0.000000000000000,2020,7883979.005350000225008,-3857708.481070000212640
102,Mine_Hope_Bay,3,2372.000000000000000,710.287853897999980,0.000000000000000,10.397257804900001,10.397257804900001,0.022159936657200,0.297797106359000,52.563369751000003,0.000000000000000,0.000000000000000,2020,7616867.526840000413358,-5724257.075199999846518
103,Mine_Meadowbank,4,19662.000000000000000,15231.283375200000592,0.000000000000000,25.909929275500001,25.909929275500001,0.010405918931500,0.328990142990000,204.601178030999989,0.000000000000000,0.000000000000000,2020,7343493.144229999743402,-5590595.514489999972284
104,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2020,7409124.656639999710023,-6358136.443280000239611
105,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2020,7429872.413270000368357,-6335256.260540000163019
106, Ulu,7,918.000000000000000,710.142738060000056,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2020,7510100.643740000203252,-6159876.020990000106394
107,Muskox_Project,8,917.000000000000000,710.250110515999950,0.000000000000000,18.881202697799999,18.881202697799999,0.105375479361000,0.998620983585000,96.629314574000006,0.000000000000000,0.000000000000000,2020,7588845.917620000429451,-6239744.381790000014007
108,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2020,7148637.360960000194609,-5922763.648249999620020
109,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,8.984645843510000,8.984645843510000,0.081474831765100,0.599103997318000,74.793895560300001,0.000000000000000,0.000000000000000,2020,8148470.463440000079572,-4078909.195549999829382
110,Mine_Meliadine,1,1450.000000000000000,1125.336121320000075,0.000000000000000,17.662488937399999,17.662488937399999,0.077191413471400,0.859180965982000,111.927549533999994,0.000000000000000,0.000000000000000,2021,7161640.171190000139177,-5619192.697039999999106
111,Mine_Baffinland,2,15924.000000000000000,12349.594170700000177,0.000000000000000,39.083896637000002,39.083896637000002,0.032456510762300,0.738868567706000,516.837477379000006,0.000000000000000,0.000000000000000,2021,7883979.005350000225008,-3857708.481070000212640
