OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
115,Jericho_Diamond_Mine,6,917.000000000000000,710.031475330000035,0.000000000000000,9.759381294250000,9.759381294250000,0.076324708329200,0.817256603189000,69.989757537800003,0.000000000000000,0.000000000000000,2011,7429872.413270000368357,-6335256.260540000163019
116, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2011,7510100.643740000203252,-6159876.020990000106394
117,Muskox_Project,8,1805.000000000000000,1400.446029120000048,0.000000000000000,17.325016021700002,17.325016021700002,0.331366779666000,2.001931509000000,598.117037296000035,0.000000000000000,0.000000000000000,2011,7588845.917620000429451,-6239744.381790000014007
118,Ferguson_lake,9,917.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2011,7148637.360960000194609,-5922763.648249999620020
119,Storm_Copper,10,914.000000000000000,710.946886739999968,0.000000000000000,13.657447814899999,13.657447814899999,0.915683819376000,2.947547163760000,836.935010909999960,0.000000000000000,0.000000000000000,2011,8148470.463440000079572,-4078909.195549999829382
120,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,51.879669189500000,51.879669189500000,0.252612252534000,2.743009513640000,1395.935307499999908,0.000000000000000,0.000000000000000,2012,7161640.171190000139177,-5619192.697039999999106
121,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,7883979.005350000225008,-3857708.481070000212640
122,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,7616867.526840000413358,-5724257.075199999846518
123,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,46.427425384499998,46.427425384499998,0.035684442020300,0.884721951692000,2580.484740259999853,0.000000000000000,0.000000000000000,2012,7343493.144229999743402,-5590595.514489999972284
124,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,12.970748901400000,12.970748901400000,0.300332869152000,1.838098992000000,275.405241013000023,0.000000000000000,0.000000000000000,2012,7409124.656639999710023,-6358136.443280000239611
125,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,7429872.413270000368357,-6335256.260540000163019
126, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,7510100.643740000203252,-6159876.020990000106394
127,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,25.152217865000001,25.152217865000001,0.215221593865000,1.959278200000000,389.120641707999994,0.000000000000000,0.000000000000000,2012,7588845.917620000429451,-6239744.381790000014007
128,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,7148637.360960000194609,-5922763.648249999620020
129,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2012,8148470.463440000079572,-4078909.195549999829382
130,Mine_Meliadine,1,5526.000000000000000,4281.925827519999984,0.000000000000000,48.041572570800000,48.041572570800000,0.250164118704000,2.711339783300000,1382.406919960000096,0.000000000000000,0.000000000000000,2013,7161640.171190000139177,-5619192.697039999999106
131,Mine_Baffinland,2,11678.000000000000000,9048.950443760000780,0.000000000000000,29.226453781099998,29.226453781099998,0.077995971490900,1.237908932790000,910.836955070000045,0.000000000000000,0.000000000000000,2013,7883979.005350000225008,-3857708.481070000212640
132,Mine_Hope_Bay,3,2261.000000000000000,1752.964879299999893,0.000000000000000,13.343569755600001,13.343569755600001,0.086988573947500,0.954197870391000,196.681165695000004,0.000000000000000,0.000000000000000,2013,7616867.526840000413358,-5724257.075199999846518
133,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,41.766437530499999,41.766437530499999,0.034373623029000,0.881341568466000,2485.694175720000203,0.000000000000000,0.000000000000000,2013,7343493.144229999743402,-5590595.514489999972284
134,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2013,7409124.656639999710023,-6358136.443280000239611
135,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2013,7429872.413270000368357,-6335256.260540000163019
136, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2013,7510100.643740000203252,-6159876.020990000106394
137,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,26.997098922700001,26.997098922700001,0.327605915808000,2.383388247330000,592.311495780999962,0.000000000000000,0.000000000000000,2013,7588845.917620000429451,-6239744.381790000014007
138,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2013,7148637.360960000194609,-5922763.648249999620020
139,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,22.377941131600000,22.377941131600000,1.029971773070000,3.806474202470000,945.514087677000020,0.000000000000000,0.000000000000000,2013,8148470.463440000079572,-4078909.195549999829382
